cluster,probability,month,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.204,1,1.1353223629766307,0.667742131356069,0.6156484605261697,0.5730624943737928,0.5477444272548028,0.5929295464896549,0.9864616516109574,1.765978962357146,1.9008422716410358,1.6846866764238573,1.4982080942000127,1.3904819692211046,1.466626325254102,1.2083329330793886,1.1182458137384674,1.0028933801976263,1.5730607125978198,1.1707107754348556,1.9443021298055474,3.6411969695456845,2.429065062663642,2.511990442591382,1.5920306968003057,1.1904002198354686
1,0.239,1,0.9158078343960477,0.6586706512690818,0.5748479875259014,0.4698818188353713,0.5837110457666,0.4492278946967691,0.8822119676007756,2.0366156121006846,1.9927015091391795,1.4675531042026433,1.5670827470620579,1.544902907477013,1.6083619738855144,2.0207618324394754,1.380175360675581,0.9932141462987754,1.1242712671135133,0.990742312471539,1.5090974648201452,1.8194128856057943,2.3865011885993654,2.3110481080957714,1.3702143171358214,1.0179889626487417
2,0.111,1,0.7237070793249019,0.5872080317211364,0.5116267235385337,0.5664457861107584,0.5434108168606914,0.49725625358455705,1.020391450710457,1.9455687773012884,1.8529641530583973,1.536600101199057,1.4824530441099124,1.7327230367301907,1.4295506405697473,1.6409195140052142,1.5236025801631725,3.3719227028673022,1.1532490073799817,1.6134926064429693,1.9668921772657408,2.805959384657769,2.148204361879742,2.285259505318961,1.4489092264074261,1.019792094534274
3,0.232,1,0.8274364917296135,0.5076173290811481,0.5827611573120801,0.5221350518196747,0.5519797606712937,0.5680778301707006,0.9884263921249189,1.95189721837366,1.829478042363208,1.6444669762676496,1.577125241882544,1.6545418042304214,1.3066985657877126,1.186256084314426,1.4778036766436873,0.9737811612070466,1.2462397993816543,2.667267095923481,1.7148041299392807,2.277099159909102,3.0409654122234575,2.1609356169792657,1.5453900050794682,1.126070533515535
4,0.214,1,0.7808439630494218,0.6037743836066154,0.6293495286053249,0.47597656648463244,0.5478083954058616,0.4578448840472431,1.0372498121899338,1.711202187797484,1.713386967699864,1.5402007809629017,1.5109627282320166,1.6176311314863832,1.928883589581836,1.7507251562656723,1.538467561316409,1.0419713539891906,1.2325236147460026,1.4777434270196261,3.664476387418313,2.377858521745359,2.6863899020080795,2.44185866858619,1.5984504905946042,1.2535538253523635
0,0.181,2,0.8378659377420763,0.8650821016020581,0.5938520148898523,0.5163311495664414,0.5182775598004323,0.551256722744942,1.054532564577855,2.048936272132062,1.5960586033997215,1.5638881189537526,1.45190359426448,1.4961716423876714,1.5118720329402537,1.3261022540717278,1.1953846892178919,1.1426574570951558,1.0879974313380965,1.1305195307227385,1.3138463133664189,1.5171241944322462,1.2342436330992108,2.961932783571486,1.6598380340826469,1.0975945397200773
1,0.199,2,0.8373710505153494,0.7015249377217879,0.6247129257067615,0.538555887919702,0.48986669404195166,0.513405627329638,0.9672242545191944,1.7858366128908159,1.6488482982053565,1.3681126775687555,1.3835885188398565,1.431370837210869,1.537675797992628,1.3983952586145396,1.6001933350673538,1.3015923724059908,0.9719856617025424,1.2657882634957645,1.6888605734089517,3.2066145202293668,1.1601277937107677,1.2563155686106469,1.478437188067926,0.978184512637674
2,0.234,2,0.6757754515064133,0.7387492505809818,0.59977188626374,0.480401663991408,0.49918495548812064,0.5404548366026496,1.1141227726292,1.3989773942355013,1.7114903041512235,1.4854722038697417,1.3811423132593281,1.3976412320775748,1.497065175307205,1.5157660303308305,1.2964846627916795,1.0858765934630998,0.9697096608030106,1.1924325814495065,1.2198769160603766,3.095377893090822,3.0670285478683232,2.7273565713338166,1.4874462784180127,1.0749306978441875
3,0.22,2,0.8544212169391607,0.6274263994495093,0.6541194252993998,0.6045421068789428,0.46617380074684667,0.5262123170077102,1.0931396416297867,1.8448328512270282,1.7279034266259259,1.418581314916544,1.4056910322009428,1.567932934544591,1.323265160257469,1.3425316673851624,1.2683877364349558,1.246932251209527,1.017729887512403,1.1140432497001729,1.2027236644992927,1.4303813017101064,2.925200613370177,1.3408956216422014,1.9515618181836047,1.2375805264496835
4,0.166,2,0.777426053192941,0.8819314238179391,0.5557394477031751,0.4854536267165343,0.5551002228390096,0.6340530292056857,1.093055453623783,1.872646589141114,1.5614341086660413,1.5084577408125803,1.4188384698070156,1.2877392049326433,1.4498348147026927,1.3133505818856253,1.2922059562400987,1.0860480705687257,0.9997508962867598,1.0388188997372279,3.3264317261395964,1.9532285790255886,2.6362258075958906,1.9291343934468022,1.3091854964395395,1.0832862272840014
