cluster,probability,month,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.157,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.47899437588337,163.55728775419996,582.5039863054106,137.15785713046188,132.29311951679375,204.48820064706285,178.91799327200394,80.18589184521839,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.164,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.12273783099535,199.05096729877144,254.950226751247,675.4168551865046,193.9288721314588,238.50426758508468,162.70254148933282,65.62244467469176,0.07769453424852248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.12223140298585,172.76829237340164,108.4827886931421,131.31169626636444,132.41815551142875,222.62849645583628,89.62677599575903,79.48893016348943,0.0013762487810701513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.184,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.37166370582524,161.73185558317323,247.4956694744503,197.9938928688519,697.4021542968752,188.0523438180085,168.91880005623267,65.56786432191812,0.007703000012060735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.82828373829597,182.22612139678176,120.26238987766045,118.40419441037525,133.84468828913816,129.25643389918045,425.0770206257862,72.40530314338898,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.177,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.466489938619496,187.99073641443255,307.8675044329119,161.81413217813738,815.028546759192,135.55033005116678,310.6277278494916,280.1697254442149,178.61675067623972,62.187203665550825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.239,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94979936099778,178.03774333016017,312.00360730906,356.54087620371445,340.6666124199093,841.0264075828015,335.88525203772224,256.8353076279127,197.04800460061,47.71861719638218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.163,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.829999441876083,164.75047379725032,327.46102039137634,298.8865160153942,156.1620064535547,165.78079894391345,722.6279655591411,285.70752982041347,188.1656739509008,53.11143247279482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.188,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34626574867941,203.59333642205863,276.93959855770356,759.9461977997252,466.77105872373943,182.79160191425916,225.86094928525935,216.78009761037896,166.72636415146908,51.157589412153314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.233,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.268789720071034,182.85792717407116,273.4435861205617,147.604751254965,156.07012046836735,160.04371725306132,142.56932680636464,315.66427401308306,155.77353821475648,54.528354882577446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.207,3,0.0,0.0,0.0,0.0,0.0,0.0,27.241880100167624,155.99095718808482,293.4223824590776,405.53028167339244,867.1796081237128,218.65427898098488,489.6192779986963,408.4763450691126,382.6813524096443,275.68270227106416,149.6462153777431,21.23330678188422,0.0,0.0,0.0,0.0,0.0,0.0
1,0.246,3,0.0,0.0,0.0,0.0,0.0,0.0,27.771859163878112,152.72829480130633,304.84618380184725,407.13284899373133,227.49485423323242,533.0434982127431,922.638093945222,475.9737777684822,367.4604955016106,286.2773212289141,148.1603391301476,21.61570212801497,0.0,0.0,0.0,0.0,0.0,0.0
2,0.171,3,0.0,0.0,0.0,0.0,0.0,0.0,28.732154730938362,139.5581317395405,289.71677523331556,397.63291167657417,872.7836806479995,910.3852910483072,464.9067258857995,512.5967382443102,374.9246944639008,279.1184912571877,142.8049832432682,18.691484842078683,0.0,0.0,0.0,0.0,0.0,0.0
3,0.176,3,0.0,0.0,0.0,0.0,0.0,0.0,25.404411899495347,157.22270104404637,314.38146271993867,360.11705507467053,248.97898016058974,883.5958308692984,225.3695289733629,432.6541352402472,396.20292248170523,261.8623893135866,145.86091123258632,21.157117561823544,0.0,0.0,0.0,0.0,0.0,0.0
4,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0,29.102457483914176,160.44255852600057,285.5626362416273,396.00805077324213,223.09169211849488,208.62390249052686,203.01116640279992,490.2976128447892,373.43365936536526,264.90725062132054,157.65382298073746,20.319918967149892,0.0,0.0,0.0,0.0,0.0,0.0
0,0.233,4,0.0,0.0,0.0,0.0,0.0,15.610799268534565,117.89406060573,262.0411230036172,404.1359442282245,511.45939916150616,613.5156854595368,252.8337240189532,867.8605665560216,601.1832196666,492.99452763758444,356.25100291635056,211.0700442738576,75.0961522971599,6.210547611763697,0.0,0.0,0.0,0.0,0.0
1,0.186,4,0.0,0.0,0.0,0.0,0.0,14.66453034473569,121.3512949630992,279.62544277073215,416.54265969606683,572.6466786528628,897.3934288485746,898.0257364251127,874.394403849177,604.935990199772,449.69613254481754,333.6944259414298,215.9951573813249,75.70355779746188,5.8480560447611865,0.0,0.0,0.0,0.0,0.0
2,0.186,4,0.0,0.0,0.0,0.0,0.0,15.63293739800893,126.93905075429211,265.32695467874817,391.0473292728198,520.986902225878,681.3031871586189,621.4748766641538,241.2148829968515,268.70021629483176,505.50619519706345,332.74397548356205,208.20983436233598,73.58377222374888,5.870494983731586,0.0,0.0,0.0,0.0,0.0
3,0.216,4,0.0,0.0,0.0,0.0,0.0,15.672224742390918,112.25024524527032,276.0769021960488,385.719939059159,537.5825566218507,526.6499997708682,608.816674219736,246.4674554365754,837.6870594050288,485.79005222221144,334.65040476988105,208.4270888097706,76.3723719487453,6.1720247303140985,0.0,0.0,0.0,0.0,0.0
4,0.179,4,0.0,0.0,0.0,0.0,0.0,16.00574453398581,114.38114407907105,252.04475583534645,431.58235312419265,493.030212012396,245.8729230285483,887.0276989463596,856.5115675565849,512.6709182502686,421.78975363366527,339.3013996675787,215.75220412684027,72.72711311991192,6.778895040901303,0.0,0.0,0.0,0.0,0.0
0,0.194,5,0.0,0.0,0.0,0.0,7.51113373390353,51.885701519916324,167.28121426567782,321.6156068402925,462.8365579622661,594.5816031775796,711.7167780835049,892.7618140285797,878.8246673092333,783.0962315501457,424.3433727386693,360.041106822684,208.1471858781238,102.19996890935933,36.62155933451229,0.6192351369845683,0.0,0.0,0.0,0.0
1,0.211,5,0.0,0.0,0.0,0.0,8.812606853668326,52.04086965415477,159.66896908078792,316.3503592508647,459.226905871101,576.9068627626317,239.4434311609462,336.5835316315384,734.7949908754129,540.2335245900915,458.00511354886083,335.89526875654434,211.8142827441323,103.24204311506774,36.90180501711423,0.7726011186108536,0.0,0.0,0.0,0.0
2,0.226,5,0.0,0.0,0.0,0.0,7.350327485828376,50.28628684833986,170.65725448537856,305.78269800043955,474.21828695425984,576.7921020694064,879.4404605583647,256.27685503630613,550.5478266258101,528.303330424961,441.83966783059293,358.71918778362874,220.89759610401734,104.99638542682145,36.2736616847013,0.7974787115570989,0.0,0.0,0.0,0.0
3,0.186,5,0.0,0.0,0.0,0.0,7.659390686071603,51.31448520086538,164.40677873282002,297.36272494933326,400.6676867953106,479.5253677345498,602.6739487483057,936.5755380119413,611.6377995654195,197.26321351147527,437.4498783138395,373.8678794655528,239.53897933571287,97.55935499670048,32.81881934470736,0.9491343918051542,0.0,0.0,0.0,0.0
4,0.183,5,0.0,0.0,0.0,0.0,7.897068888597205,49.55645595667395,163.02758593881887,308.0134717494376,467.1912307909935,566.1086344617937,444.69371454417666,875.2153875028445,223.96116992393638,709.1560010626255,472.4863517032857,344.4807455813226,223.13920483396197,99.65102232427799,34.83329390746254,0.6195422129129913,0.0,0.0,0.0,0.0
0,0.216,6,0.0,0.0,0.0,0.0,18.800547829217805,61.447283066878306,179.01722454758186,346.15086209960657,494.56566929807866,559.2603112421006,679.1142941808145,269.76581289642945,856.730889204211,595.0731949715364,534.3547910964955,391.4665663507222,258.3886212818618,130.62377018275924,55.492555454376706,12.390710616092306,0.0,0.0,0.0,0.0
1,0.173,6,0.0,0.0,0.0,0.0,18.560655017861873,60.69702251393747,166.86475221221897,320.60375896110196,426.89423014091983,539.3226324401704,280.92591977785276,635.4111565533899,326.1084223764568,730.8687845762153,513.8560740120853,396.6367685348969,261.66887959795037,132.86690798055142,53.22589415019991,12.36446118119699,0.0,0.0,0.0,0.0
2,0.217,6,0.0,0.0,0.0,0.0,18.284953843714916,63.389413637938816,166.12871790153656,308.65788840282556,453.01340363093266,590.3196345091943,385.4505825270388,841.5526914870221,859.177083193284,356.2234771383366,458.1801711319989,360.3505789268717,280.3253271664307,131.1631502654956,52.81448199961854,12.623882359260966,0.0,0.0,0.0,0.0
3,0.192,6,0.0,0.0,0.0,0.0,20.263170212463635,65.31509706461726,166.8037759058101,306.56815710238834,448.9453602414373,601.1501661028194,801.2388278740983,553.0548109927163,330.6671553342161,315.5515585467804,439.69082209535503,391.98978242199775,261.6372926740113,130.14177774388557,53.501972355531635,11.662585180693554,0.0,0.0,0.0,0.0
4,0.202,6,0.0,0.0,0.0,0.0,19.791580086892935,60.46840316863313,182.55332021413113,318.5859979802545,477.63081491947054,591.44980888037,854.2867755679148,872.9374522748819,679.0931969760106,802.8256669280128,473.1576685423184,371.4984786505255,258.53820990391023,132.83602078498728,54.247012784593004,12.141375591935658,0.0,0.0,0.0,0.0
0,0.169,7,0.0,0.0,0.0,0.0,10.309590165939596,49.74573991223113,159.83850110829553,292.8114823943251,490.9948880663933,583.7228130758285,245.9917354880473,605.148477674656,294.7026393810329,502.07831812364145,423.60973490220425,401.12429718519024,262.62751421088655,131.8673234258287,54.784081845205336,9.650843305809,0.0,0.0,0.0,0.0
1,0.19,7,0.0,0.0,0.0,0.0,11.003477112386735,49.988622081032375,150.18911217893577,306.39583350196625,458.61577197181157,528.333028142956,793.5006703851743,876.5502115826272,894.0992200951433,610.9289268312592,463.09876011727107,368.6242031770436,259.3502211083827,136.06773031939122,51.99879542260395,10.199400439725956,0.0,0.0,0.0,0.0
2,0.256,7,0.0,0.0,0.0,0.0,9.859059318403956,49.15551489382265,164.51014774482732,275.2732769585349,434.5765649724402,543.0253963198601,791.0054781934738,229.09702653445822,609.6253694279123,498.58743736062104,490.9285758975132,373.0576950317287,260.7204477945127,134.57286084303593,53.799955797799456,9.222127798870176,0.0,0.0,0.0,0.0
3,0.19,7,0.0,0.0,0.0,0.0,9.206842741545612,51.02232921536949,163.16137915500545,286.87457841757964,428.70777559162116,503.5041395190147,779.1464854642089,866.2786752217985,307.1344197499222,502.9067120022022,475.50394051167126,348.64851238724475,256.09221546767947,132.78456840015906,51.38367291988148,9.725429034236091,0.0,0.0,0.0,0.0
4,0.195,7,0.0,0.0,0.0,0.0,9.846196595111051,49.81595888720417,155.8463399202422,291.4635719119067,428.1923035537457,543.0170698358986,255.54247744277052,608.8228707253265,898.1791208773216,515.3455779777455,439.9290443577688,368.59810318730445,260.7045675660432,137.80761109766627,51.77380088767107,8.894983607142237,0.0,0.0,0.0,0.0
0,0.177,8,0.0,0.0,0.0,0.0,0.0,26.470332118336195,130.40309150160365,239.92127340144685,384.9572443826094,571.4653970220875,787.5429491812887,881.6238820567105,869.9873778660309,607.1507602425006,382.27855725330255,345.0955836554467,222.38251802759925,92.544507580641,24.423242328175885,0.015523701912966667,0.0,0.0,0.0,0.0
1,0.225,8,0.0,0.0,0.0,0.0,0.0,26.315373694457566,132.1146732746602,273.4518109056993,435.0695539897623,497.3511298056999,199.17077930764134,838.3147312169847,554.7493639756422,571.4285595987077,455.9714960035265,333.5557903764068,217.318002495245,100.16338457489441,21.272285532612997,0.019114230592454273,0.0,0.0,0.0,0.0
2,0.221,8,0.0,0.0,0.0,0.0,0.0,26.039001368093484,119.69745871366295,271.796417626119,429.7002153105022,585.1986624536689,582.014948526785,266.5468691279147,290.8584127085932,613.683833492359,399.65196628450406,323.65426620564625,225.6948381448789,97.60962796562578,23.897769124559833,-1.734723475976807e-18,0.0,0.0,0.0,0.0
3,0.163,8,0.0,0.0,0.0,0.0,0.0,24.371940711877443,128.95799930305262,255.78462793925203,415.02994763083103,532.932365054684,781.441661327545,828.9627798915897,277.4703119070255,450.30324912670653,482.5939041132122,324.49078181862905,223.75993570425555,102.37140666068058,23.477888108240315,6.938893903907228e-18,0.0,0.0,0.0,0.0
4,0.214,8,0.0,0.0,0.0,0.0,0.0,25.44537751459421,126.92694302563875,266.15056137679574,435.25528605846654,492.72162226620816,598.8839144250962,276.89124341185976,898.2179307198966,492.6474277347358,386.10572225939586,331.26270654752915,219.81840502909003,97.8073447277252,24.54349403757902,0.028451206602784513,0.0,0.0,0.0,0.0
