cluster,probability,month,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.195,1,3.514874240682657,2.0536149213654604,3.2633562994657845,3.6113847814395568,-0.5903310988730706,3.030652901359929,-2.469445340704295,3.54277723117953,0.2771329058944496,3.7286620606794196,2.1271424104458427,3.1629401462070086,4.472813785220265,5.210601972046707,4.310872567840599,5.206236270170205,3.0409867908413304,2.6718936779506426,2.142434338755832,2.8902558584755207,0.037586307536763286,2.198953858438955,2.247041086463185,3.067162187132018
1,0.195,1,2.137471600340191,1.1031161852083404,4.011687680717289,2.8206161761529787,2.5720761245172867,1.940208125259863,2.0866776516704464,1.2895504174055987,4.7820669281668495,2.842512580673543,2.6937431279128523,4.923901083572809,4.007898878620288,4.792952966229966,5.844228001878214,3.828310196665302,2.584118684646783,3.4857298517587596,1.7771386248461079,2.0641012720226257,3.6926844514470307,3.6813785929721554,5.682118034480128,0.27788222250372696
2,0.22,1,4.18800634612054,2.9978944843977606,0.5127947919388041,0.7190828395389219,0.5326875660040589,-0.0032460044662756538,3.151825069683059,-0.33889788782877206,2.065200843106639,1.9101465990150852,3.384811082551246,2.9009963713744424,4.636717765534737,5.020662749382182,5.1727139839976815,4.592554938655044,4.053363367541439,2.7201077415740595,4.018655783721523,1.5262051328278794,2.4134453443133213,3.327437527589078,0.2370135796064572,3.143121035061971
3,0.19,1,0.2621457059757035,3.3461130000620014,0.6634889833343915,1.992081520938259,4.854060199431508,3.6699355735184804,3.2954303021657774,3.3613677252568173,-0.23135229271482372,4.484582061563318,3.9131982802957683,3.944677646708507,4.602751063150413,4.0046848422468,3.856677411205343,3.8413686565029463,3.9684861180774087,4.773686641811055,2.9391534973751274,4.814223667043391,3.1669344141218683,4.314630471335673,1.5997872117606007,2.0456992064689374
4,0.2,1,0.2748792076033342,1.8098519967883302,0.7059109457210799,1.699618600281318,3.1754730314558755,1.0482334187907276,0.7310151644993329,2.556010127214561,2.1031678164225833,-0.45146968665194187,3.988320385244864,4.517833365063466,4.303729594713006,4.448729648249052,5.040690145252511,3.9780188715217792,4.758994706082592,3.736040894209948,4.048283850440631,2.9027846058385913,3.6139313965543396,-1.797384075864394,2.341171139128839,2.5475296893713564
0,0.174,2,4.290202998131533,3.9719109452109906,0.7050465922307858,2.2259915641260037,1.4627012078029649,1.3831375800921066,3.3329989251558914,2.026164613078707,2.0066261562904706,1.4369425116902659,4.925585763764131,5.441627801722811,4.186174159275014,6.060984063291887,6.993930226259464,5.827553273030063,6.750665702571548,2.436743491679974,2.833003416051118,3.4878336536422205,0.6943208673312617,4.6681740127856255,1.4044499064220306,3.962852440012919
1,0.2,2,2.3997556293209255,-1.8667978672155978,1.1483444231897484,0.5545196491617725,0.9217825117861121,2.8082574274887073,2.5807871385624197,2.300959761921098,3.646548212443254,4.113173954750075,2.930445642229679,6.460902096400816,5.448654265239234,7.525612721776602,5.64049414630481,7.416508358555188,6.3771221215459635,5.099331980703745,2.1365494557417577,2.787520376957813,4.647402879017914,2.8575279985077344,4.34214907326182,2.566894562138967
2,0.191,2,1.502065101007883,3.1057030363490488,0.810065426583519,2.9257153228747326,4.097062687967828,3.1643061011233335,0.12384092096230415,1.7843110851062178,-1.908236723616509,3.806240322528388,2.85993618773405,3.1141707588585863,5.796649416983271,6.55252464357615,4.571079269392365,6.534931237537686,5.553114726506337,4.964771912917994,4.620942804470403,2.770754984583374,3.2006466208600792,2.9734905477190816,3.1199205560859036,0.7938611615333098
3,0.234,2,-0.3913051417755391,2.4484138548390693,4.993393087789163,0.7937438600633594,2.700049334575546,0.6351655853300177,2.8064309085901233,-0.10280154938101838,2.8479575301805333,3.1257869158872764,4.590747721146203,4.844365908836542,5.882549508222128,6.086725032915858,7.247028109673565,6.439068779404734,4.644156046996629,4.2767906802252,3.8941968748907305,3.91547234188828,2.73077507961438,0.7439865130561913,2.3374388752556032,1.8916255706417144
4,0.201,2,2.6466794000150866,1.5999350663284737,1.2670662926859206,2.4065571944333035,-0.8444609807197003,-0.5444571462688823,-2.5008054113559357,2.8746830528501497,3.158546105690654,4.016789377320646,5.116616442289555,5.672167986813971,6.965907195891912,5.721872824648836,6.073242450203919,4.9092101159343144,4.589295005608534,5.315849347169262,5.772793274579632,4.695428881701231,2.9874536072084465,3.2901447891859683,2.7227490961132794,2.779522954796901
0,0.165,3,2.267140387220546,1.9862497697584416,6.226741847156899,3.5666913780182927,2.292222229300819,1.508437434975047,3.118750105758917,3.993160507493125,4.930279618855311,7.329524678033856,8.517847947029555,8.58032389034275,10.031819031297973,10.141583350071414,8.557682489997903,10.880776514820422,12.01894969843207,6.648361779341176,7.940732353254838,4.970434851103177,5.038914196164727,2.03449601557085,5.47490736816084,3.9385615275775723
1,0.195,3,5.107790606987235,5.203714801366463,3.0029039726994933,3.8629650762306835,4.650582946111239,3.703057555252017,1.0966107863902406,3.6992697653418296,5.106377403981812,5.313208924372474,5.839418689541344,9.490355729864689,6.433638515303952,9.021193922187253,10.599087315070891,11.271940071821094,10.475197112965017,9.00340721763479,6.432679664239334,7.411926430185209,5.041000222945369,6.369083854658005,3.9415212866953153,3.3045746362806545
2,0.207,3,4.447431945705508,5.105611086445454,2.885222719039252,4.320751360186112,1.8488471940812048,3.155776480723074,4.423603509341618,2.8589842720156655,5.73024467540411,5.539593378904859,5.393248170244711,8.332054333176876,11.446608136148,8.15370867088189,8.51401856181508,7.134461814867258,7.832042781794552,7.287147285966964,8.479105436388739,7.443131473675802,6.672039157982785,4.9331925773428384,5.721228213395365,5.12981781257071
3,0.214,3,4.243322468888566,1.9123698905543998,2.033577795291672,1.4014265157024763,3.7185647321773727,2.8831347268876573,3.455159670615256,4.297854122701011,4.561177047084672,6.065518492125551,9.00345573465364,7.697236223102221,9.014231046780607,8.639211874340122,10.75797496288841,6.106163347413228,9.348297580116682,9.952766556802127,6.345362112940993,5.397461889580593,4.634461970104675,5.585347226623173,4.5627646520363045,5.314223559402824
4,0.219,3,3.6913408799090446,4.7744071126410565,2.639272197486296,3.242999330515606,3.048317159869433,3.820292418201192,2.872285963793408,4.002072325213102,4.633737554150416,8.172970346921757,8.887417034878997,7.9789576502583515,9.743803534646844,11.498141438025616,10.760315802213595,12.86057487720038,6.3876491898230405,8.403862052509572,8.285604697863565,5.485402456683646,6.966901600599449,5.83067290709443,4.686623862930025,4.846361311600004
0,0.228,4,6.5720991712673005,6.430695900711535,6.197659828468156,5.990290527414065,5.7542177907661864,5.468632039602917,6.668652048120169,7.969759328677064,10.896805480944481,10.696777132792866,13.842936392980912,11.83452731052546,15.505871525221025,14.958619746428328,13.336139024822543,19.369408830337285,15.01624216668273,13.574022280505998,13.259590673168287,10.816197461662972,9.356247061146247,9.151969970105178,7.87467931715441,7.124611267332411
1,0.209,4,7.322126126187658,6.3265647071528965,7.1182780365402705,5.769752547594038,5.250101059531091,5.824946526370278,7.309840540152179,7.581382569270999,9.177449458311212,10.908046362562521,12.01468240437335,13.498743173041412,14.063928453668936,12.087803169188689,20.164673981351005,13.624928376021774,13.815741726535395,13.448030764763205,10.968461306137565,10.567197145593303,9.95318861401013,9.156877376968394,7.4693978841290845,7.7382903725457295
2,0.182,4,7.4544150351268605,7.322885964552803,6.76987317594494,6.468445326657845,5.470675485693854,5.532823928506362,5.159606945000266,8.298789867014111,9.387901596613824,9.894411907931909,10.949701109630201,14.574095785351304,13.934718116987506,18.545774356222402,12.57548229370592,12.36347915926865,13.72983310139666,10.681081844281895,12.512736280792424,10.18847926439241,10.067560783949398,8.466114282610397,8.09608503285532,7.354868282073007
3,0.181,4,8.124357902032243,7.546929475358266,5.320877436301749,6.1196164939415,6.391867588714211,4.867203112582938,6.203562501089329,8.113417707949118,8.683504888985278,12.954738230761887,14.097191430744378,13.674058493889104,10.918185345596155,10.919773390977475,12.1062653619549,13.2775297462758,13.60129652445637,11.424204001980497,11.834076482507706,11.82009427002402,9.6410686418555,9.086695123278426,9.480971364160215,7.626523966692617
