cluster,probability,month,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
3,0.151,7,0.0,0.0,0.0,0.0,10.458847277841109,47.3130469111216,160.63622289370363,261.49559166236935,435.292240374047,605.5263319037716,627.1504675357794,855.5430769191537,761.7958188465768,597.6772378292505,193.85376729783007,391.5043134849884,275.0180786724544,146.8265699759863,51.536516427495826,8.407364642910837,0.0,0.0,0.0,0.0
4,0.287,7,0.0,0.0,0.0,0.0,9.13519659925975,47.57822673894121,151.68683241315648,273.66542042558467,419.03535135689447,545.4860213733726,663.143467108535,883.9327124875906,753.3281988388683,577.9060975473295,697.1310463856802,370.45011950527794,266.9260950729496,145.46596124820593,50.63370686602557,9.00313382349997,0.0,0.0,0.0,0.0
0,0.201,8,0.0,0.0,0.0,0.0,0.0,26.35582248164611,125.38931808944521,287.3988357314284,441.8526937916161,506.1555546653831,824.4595912645086,372.96787090275257,910.8845176813315,617.6691854168841,470.39714360581496,398.7636009209919,245.63437781043402,105.69119170388424,23.690734442844732,0.0,0.0,0.0,0.0,0.0
1,0.227,8,0.0,0.0,0.0,0.0,0.0,26.259181871809933,123.56529749440797,272.0081642923669,417.37860846863447,490.14754165018076,796.500868349775,910.7747842649778,435.90085642551,535.2965032891527,447.03168053364794,385.74041294706626,248.3000294020505,108.54466764754997,24.83798625618908,0.0,0.0,0.0,0.0,0.0
2,0.189,8,0.0,0.0,0.0,0.0,0.0,27.318233656623995,130.67391720127935,287.49201669283093,436.02466664076826,529.9033037980433,218.0190549589563,307.131851251989,591.6569431996004,563.2968710124411,464.7553969381195,368.90020336611497,243.852786075919,108.82072471477592,24.679289329244874,0.0,0.0,0.0,0.0,0.0
3,0.153,8,0.0,0.0,0.0,0.0,0.0,25.384566220876042,125.33111302537473,273.00695635652573,459.6725256330879,507.8688560142874,793.4109821368038,303.9208136875675,277.25173236172174,602.8289336449321,504.8056520917979,412.0630866265339,233.76215218096758,110.76056516099464,25.265798742519443,0.0,0.0,0.0,0.0,0.0
4,0.23,8,0.0,0.0,0.0,0.0,0.0,27.683196330380376,125.86426802320632,278.36460060124983,435.8511095751185,550.2556384466982,295.72375965029147,898.5145137723216,704.6338068296565,635.0322252925405,502.13509377980034,411.3684320431335,251.28570533171865,104.61748145821922,24.202813330261083,0.0,0.0,0.0,0.0,0.0
0,0.243,9,0.0,0.0,0.0,0.0,0.0,1.4315630143023532,88.14075810427798,231.7157446097395,405.25260163711175,552.5400719962981,626.6308963584862,740.7478069243642,618.3823177147224,113.84605717416622,434.0973525203188,303.85684315432513,153.34481908099306,33.415580208079085,0.0,0.0,0.0,0.0,0.0,0.0
1,0.169,9,0.0,0.0,0.0,0.0,0.0,1.5566294594221513,84.95834171600488,230.6753094666834,410.981567506607,517.0365365904042,809.3965744572272,279.0570849952857,774.634436791627,607.0423584100245,445.64588734305994,308.4300924777602,153.56061808927922,38.52800305546773,0.0,0.0,0.0,0.0,0.0,0.0
2,0.204,9,0.0,0.0,0.0,0.0,0.0,1.7323905264686503,84.82502473820215,242.03396164502917,399.6256959949958,498.5265095696456,246.7644842197634,734.7772091103843,757.2499401210341,730.5198456053199,442.0996355863101,299.36826532268395,144.66104085099875,31.278634937535713,0.0,0.0,0.0,0.0,0.0,0.0
3,0.22,9,0.0,0.0,0.0,0.0,0.0,1.747071092757321,80.55510486583324,233.43486994420155,385.80354714113497,485.33534470324696,823.2028118487575,872.8596124200392,733.5460310806616,749.5134896573996,393.23361791619004,308.07213870774245,141.4827574531483,32.412829345803715,0.0,0.0,0.0,0.0,0.0,0.0
4,0.164,9,0.0,0.0,0.0,0.0,0.0,1.5451004999254188,88.58660598780575,240.65651968279698,405.0907959724237,543.2589085604645,560.8716813269629,572.5058702572129,178.82592262635637,678.895505518718,434.60366122780016,311.1117028361631,152.89159138167955,34.151882233645296,0.0,0.0,0.0,0.0,0.0,0.0
0,0.191,10,0.0,0.0,0.0,0.0,0.0,0.0,16.16772529823014,138.5927671443301,274.5809370471238,343.53923378234987,393.1669783310895,784.3250978351634,167.1636409561902,334.0188591265791,232.7402350800655,162.63814453251706,36.93213366112757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.229,10,0.0,0.0,0.0,0.0,0.0,0.0,11.519301000924004,142.27691815229008,278.48855769431515,327.84759012526337,196.65361253354067,178.08877042453764,185.95625154032243,277.26184485662645,274.2781283454863,161.3959091739437,35.644449426259825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.22,10,0.0,0.0,0.0,0.0,0.0,0.0,12.48319357200594,125.92252599738667,261.75000870585177,301.4938177990061,349.1468703668228,184.22652941477625,710.5923225679692,334.62043961784065,256.1060986942948,155.09329802336734,35.850379319706704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.174,10,0.0,0.0,0.0,0.0,0.0,0.0,12.390515005340776,144.27464057423714,258.8668601224706,313.827506502872,470.6657897024918,761.4904745895235,668.6794139687408,301.551851823488,282.9918157525513,166.21724637629737,33.42386526938867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.186,10,0.0,0.0,0.0,0.0,0.0,0.0,12.225686559539753,125.04626839595744,251.86623946613167,333.8011865495388,719.5119102206295,197.77341749619137,223.5627931249134,360.81944357119124,267.20966695810665,154.56080828355468,36.99838295715659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.156,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.526575637711574,174.47746966352304,249.59623542921437,178.52481909392196,203.95185311434398,599.3308975754956,270.65089264377616,154.63797920890133,37.367407304116085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.274,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.757433185775568,172.7367638899204,121.45518909491236,127.38891875152655,153.7621435040191,129.2921529877199,189.69887777002276,152.1194073277349,42.83452609723945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.137,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.77695447604226,183.25395149032514,549.5908278372408,187.03393929118295,173.186816120667,174.1958690373117,215.6467526610185,144.5173054342316,36.0079617335934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.73784096464316,172.72456010067913,213.52335480847634,225.82157669690275,657.4114047480753,234.6107954846017,257.26573313035453,135.92271734446248,39.221900017239044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.233,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23978166636905,182.9125609673889,208.03195211783265,635.3196342349631,210.71224634591886,267.7906526250147,181.40316775696002,145.81362180033392,37.94152615377892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.438,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.41196538409061,103.1235001308054,93.71479060144257,89.27508374449718,96.18114836068071,77.98218190680552,100.21861030681272,0.4480377739347084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.188,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.38179326511073,116.42022712037937,107.72948979748062,534.9140889724815,130.99875284775393,117.54210365600963,100.51460169105268,0.31838917147483176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.136,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.999413041659686,130.61951721350806,113.79115738346955,121.58134929988957,103.72592546029868,459.24437351885643,102.36653884143642,0.3800424589028894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.125,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.48184642768685,108.47652965377969,151.7925880232219,189.43449760833542,606.6205870205404,144.65324670562978,106.14259450289033,0.37607529986171356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.113,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.05567480942324,90.8618815420536,525.6268405392145,142.25793052116248,113.9116200530722,140.68607360488875,112.22325841206302,0.40476927718163636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
