cluster,probability,month,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.188,1,-0.3809465586165097,1.0749632039186627,1.3265553584667642,4.407657262909022,1.8889970837666084,4.299687980618721,2.601126570528077,2.6338323061133595,2.339349947756623,2.2185196512597556,3.977919728711937,3.8519470606679134,4.970593439232812,4.999226124177317,5.196607407800089,4.536378982346336,5.165481587639336,3.6342996528379765,1.4832034521165474,3.182337093166381,1.0353334578777356,2.385122178619722,0.47240191124077646,5.010865548764629
1,0.246,1,3.503463228062982,2.6013778975276827,0.7847590675759275,1.472175377069855,3.7275037297777867,2.888367687412593,3.593974732924202,1.228703341228817,4.952963492679281,1.0269014912942744,1.5668425756117,3.761784797549709,4.878208672318439,5.007398228094192,5.064848854114432,3.7212643198479505,3.528157609731417,2.945631246790427,3.514710189073765,4.459073857110261,3.5663751841942237,2.071397663960266,3.739122734725596,0.7168895922784879
2,0.189,1,2.439814999780288,2.231285725198541,2.807385519273138,2.1375421589143038,1.489065669032272,1.5670651519634566,-1.376576620449038,-1.900233839484248,1.0482393980777212,2.7768602901777752,4.102501680665877,4.2852106330437625,4.571940605867461,4.991353061751755,4.2895318001406295,5.129367415253859,2.371080234128214,2.317622933263883,2.74492395266788,1.342796682490887,1.9414261697420998,3.5607282265536693,0.6406094300448153,0.0743838704391675
3,0.177,1,3.165664593677813,0.5172625134424578,1.774942869826686,2.0511337391369406,-1.463429175715596,-1.6943632739715826,0.08628662569245482,4.3058188311956584,0.31368281506997575,1.2908951408586864,4.6939184435277355,3.445831580179848,4.774377822348255,4.091470950609879,5.301769571897533,4.142997952612858,4.53098037714645,4.472405900957485,3.101112835671109,3.35426446362875,4.010855312479348,1.5354478091652193,2.9342058717244286,2.634328715960971
4,0.2,1,2.4833203071780905,3.305979922570668,4.162196108211924,-0.4361107956994872,2.1533625663725853,2.3172014341074783,3.5500326543961918,3.6408192250086087,-0.46689773605895013,4.567814715777006,2.0306673409557883,4.470514483176208,2.910313448128645,4.369346922595456,4.187228263475187,4.789541724318041,4.0585033947903035,3.383902247993948,4.78629570518644,1.423197639957604,3.1029822884451366,2.1627758276480016,1.9007408329780435,4.047699431581996
0,0.185,2,1.886292630663223,1.9753486591515126,4.920182178785286,2.365027378473335,1.856151283107983,2.624478707810164,2.38786708867366,-2.819750702285406,2.8822074354170395,4.150489180916587,4.355672286743362,4.33691120681471,6.55281679072698,4.003084090739186,5.104062940626429,7.366460759008509,5.609883066249896,3.982357256589289,3.904388483757643,4.025198962246992,3.944761972316173,3.8108096953759594,2.8461496819398286,3.9163955328928894
1,0.197,2,0.7212677660069771,3.4233707551220656,-0.0071186527406919,-0.0992883329221339,0.28111973173881344,3.4095334942623405,2.328485672669218,2.685462209412217,3.920682493693991,3.178445621481283,5.365891891398037,6.125841209294814,5.325781680854228,5.324974293760478,7.3014053192792785,6.909117089684165,6.111199351887769,5.307160095453953,4.6287270006842975,4.7645088644657285,4.124234179841726,0.6207715440751875,2.0601221962661653,2.6642802855687373
2,0.213,2,1.9920700502000288,0.2980458015521936,2.550204447431718,1.9849037798075513,1.9482547848291565,-0.8854977872966265,-0.48821358199049714,1.9697939699810512,2.7032133212742155,3.55272101961633,4.4171805129651,5.340144260584977,3.786483803705176,5.418336594209942,7.396108110660759,5.104641145409554,7.144295076792458,4.142339221425018,3.6775856273576157,1.8486668186057988,2.4555341045451673,2.3997604801580423,1.4496031440761308,0.06250906562682346
3,0.21,2,2.77146506926377,1.6128515139544968,3.162359954913512,2.5018037362357974,0.6089505478113498,2.632563833019681,2.0261841530615388,3.362762345047707,0.609534244022037,2.69024405979865,3.2610500115267382,4.204606752304385,6.893932726871151,8.03641156128259,7.43394384033965,4.420947820393867,3.9487720610661015,3.8087314282578837,3.1823631337073244,3.917482789876635,4.878139681699694,3.9693109534081987,1.9616699655081407,3.361808758795174
4,0.195,2,3.1734360439113134,3.176692977971115,-0.350275305719701,3.078570612792025,2.564967203175553,0.9939153289323633,1.9351606626178468,1.5601009554465393,2.080097907943523,3.2041570277572546,3.09352307018961,5.305883253177947,7.366167678703973,7.550065892697097,3.77568398087525,8.331529527804161,5.8597485900810495,5.894207581192024,4.557934884869713,2.592462362256359,0.9898152208745805,3.3859619052225307,4.056217329303328,1.4523056446351243
0,0.192,3,3.5208593881953045,1.957168989786044,2.8152769821238923,3.238416163488701,2.560253124620608,2.3056660835840344,2.041518592480059,4.508198220409113,4.7758218635278284,6.034578010552902,6.9934548794606215,10.957434126769353,7.716480245106862,9.078953151920558,11.442406792276804,11.613389220364724,6.371170396803724,5.33592624680767,7.311032605410595,6.838103184558932,4.707259546806927,4.5861243304599695,4.5995205315862755,4.163627139755042
1,0.215,3,3.2331749093976567,3.669886824883289,2.686685481686763,3.2841219152355143,4.259241910301031,2.638712336144439,4.413269064395886,2.036657461596554,6.834977676738875,7.505074459282214,7.436498926978081,6.416177247379008,9.898433460840538,8.964434978832239,9.751682604055688,7.5179141383548345,6.174449186058895,8.570629329141541,8.79221606703174,6.265748811001839,6.281236724795474,5.812271864129359,4.730477014696557,3.264586001599786
2,0.222,3,4.240432617861418,2.971751758114441,4.677714405505941,3.3785601331899873,2.4993464203540787,2.9206551187909437,4.268499733392775,5.830356945537425,3.0194177329175953,6.583503688138211,6.2127069176405465,8.392168492983169,11.425996373979466,10.099206189125143,7.525425262010272,8.009798720306016,10.832546544819293,8.849233841344796,7.15240178244269,5.714502046308219,4.896451380828645,4.39263678166017,3.691042976724168,5.2000780760915335
3,0.205,3,4.451268028703781,4.710776655253074,2.5271821514774597,2.9691387532685374,4.113863313251494,3.0367247996620232,3.0324896440013758,3.1079878147990287,4.852203408450154,7.343379104088238,8.238365445780914,8.312988474300731,6.7572204214959894,8.146696151499011,9.674629401196722,12.59126761988205,11.29745469683937,11.086685504432575,7.634204789426377,7.975861400840197,6.372187220260147,5.324270312336601,5.839577926102432,5.266536425413845
4,0.166,3,4.533897722292873,5.046345543435727,5.249151805676291,2.758831899769319,3.423965970740773,4.03118469213564,0.5077421070416768,3.5002485628971067,6.073940548363188,4.32765522643224,9.494615430609496,9.088575040793804,9.371341111397617,11.974054860762756,11.043322729676785,8.90595508850176,11.05313947689142,8.586394456865982,6.37530616403131,4.486906138072701,6.47442465722564,5.495020720915272,5.060042338234807,3.830930046298315
0,0.21,4,6.3804498289010345,6.868474469662624,6.209594707215968,6.050066548014013,6.047037250346921,4.456976218832087,7.144831755384479,8.989121260247716,9.225670966981287,13.102425586762225,9.85211358364549,12.428747548164313,16.58270085566045,16.205770214515468,13.047237525211589,14.523726771358273,11.700769397210122,14.511223888052815,10.846241130350148,10.620651154856874,9.10578111009716,9.193825875941224,8.780747368034353,7.700440805981203
