cluster,probability,month,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.203,6,0.0,0.0,0.0,0.0,19.91382502504945,61.69225278649697,174.770076843708,321.76962644974384,439.0901298309673,251.63088258239878,628.4176798911474,831.9863586849686,855.1652479095479,527.2830133345908,431.33743952843315,400.1484780229359,262.72645340489265,133.16324770426988,52.37585191285214,12.652007972847962,0.0,0.0,0.0,0.0
1,0.22,6,0.0,0.0,0.0,0.0,19.393198784860804,62.41850485495289,182.69366348321435,329.02642505543673,419.6735150699538,770.3106517465592,622.2964231422744,890.0731687319953,822.5474008157487,621.1999282420703,523.4242615896463,412.3308862463976,249.39811312226982,137.33665043099398,54.75251816331184,11.536349569521423,0.0,0.0,0.0,0.0
2,0.197,6,0.0,0.0,0.0,0.0,18.581193096618186,65.11520897730975,180.33941581477495,317.58809565321036,493.37587588952783,503.074912385014,687.5886874005486,884.6970051191265,261.3261856518288,502.23098840838713,472.88981195647915,376.98726623369555,248.8747351555848,134.54869693394502,55.22054382751652,12.126625932594301,0.0,0.0,0.0,0.0
3,0.173,6,0.0,0.0,0.0,0.0,19.1064371811184,63.92629115215209,189.33066630269502,315.9864197735921,486.1053899946154,572.3684530771761,590.7760294064867,303.28019346453317,319.1157976279107,669.2252883303892,477.5822858624036,369.67623471169935,256.7620047584118,139.051865093786,54.108765301063414,12.10315877952061,0.0,0.0,0.0,0.0
4,0.207,6,0.0,0.0,0.0,0.0,18.93990541293352,62.45532230013663,177.91113427197652,308.2426330326683,457.7260071852937,583.8482491067297,644.5433992820616,276.3822074227873,883.2543645175839,502.4987611297043,520.1851026548138,365.8803188708356,257.75068088062056,131.68853762100466,52.223993726255394,12.366911562698476,0.0,0.0,0.0,0.0
0,0.195,7,0.0,0.0,0.0,0.0,10.097490377320982,49.075888291154634,153.17644990964723,283.5861570107159,471.6623491960282,544.8928055014037,581.5211583287124,274.92102086003047,890.6201333531569,533.5387862955108,485.47446983801433,376.1989667121818,260.75321468473715,137.3015919479803,52.654885546143575,8.794065978603713,0.0,0.0,0.0,0.0
1,0.198,7,0.0,0.0,0.0,0.0,11.253831303941777,50.48504443875919,158.35043653116594,301.20737769742686,471.08137516804055,604.1153113885682,833.3419301859888,857.4236922596456,639.2928300928445,768.6041824043514,399.2056161278075,367.4584174542181,258.1531551363703,131.7938783321935,51.1038757259628,10.172712639275774,0.0,0.0,0.0,0.0
2,0.219,7,0.0,0.0,0.0,0.0,10.191769251722596,51.204499895371896,156.53432686428295,280.6563718975526,444.7776962252655,578.032526748482,564.0688655592951,280.5705413656349,303.4468134182519,495.72272252238946,474.39491957619947,397.1121303695834,254.7754842565154,135.18584910892233,51.255137485054966,9.010538854884025,0.0,0.0,0.0,0.0
3,0.209,7,0.0,0.0,0.0,0.0,10.674637009854516,49.01674304645378,152.71602066956004,305.24798014416353,435.04187058918706,554.1661212794503,635.1949592425093,873.6490934252504,600.119534081232,189.45629343803955,445.8005277800124,359.6491036837561,254.88527700317078,137.02237518502585,49.308075239311165,9.405949486214519,0.0,0.0,0.0,0.0
4,0.179,7,0.0,0.0,0.0,0.0,10.157288672648836,51.60416507216938,156.4766896246607,305.36645898417754,435.3531962411732,543.5511990563698,247.4091184203976,856.5577547872388,608.6420740888661,728.5056389234168,483.63070334801085,408.3967618566258,266.62225120633946,133.44004820757692,51.573003550672794,9.53003525118312,0.0,0.0,0.0,0.0
