cluster,probability,month,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.173,1,-0.8711284438559188,1.4847360796651063,3.716441957718192,3.602633780149696,4.027880228180429,4.091606694408106,1.9095540603098646,3.5784418767849973,0.9240068619923502,1.4717519614747565,2.4195129417661567,3.8647964081388926,5.1076236505229495,4.468475619289871,4.960687830392045,3.5012874842148025,4.2351565758128,1.574402667465821,3.7497723785234807,1.9712672054402265,4.5176161164009425,1.4884631613504948,3.3718171136406143,3.726834685273597
1,0.212,1,1.1110129962232238,2.06902213078273,1.224049056042067,2.5199827464885316,0.8376250015045517,3.304370061860664,-1.6871341691051813,3.2456657934481887,2.702422543105664,3.7763882142138914,3.7652733322136624,3.5134723702577806,4.1769752358874435,5.219302850502399,5.033239434441829,4.793942135030005,3.835994808235406,4.660511827150372,4.935091263706334,3.0557525312125273,2.2856021129087476,2.8581980888928156,0.8641809470850474,-0.453133964731937
2,0.2,1,1.191499058468076,1.007297921139084,0.8961796897469307,-1.7774714564089567,-0.15793081838059453,0.11256265592267733,3.4552933212803767,0.9968824462217859,0.5028353917880919,2.878815360291612,3.5779667087889973,5.658658826216524,4.107025701121399,4.855835523519571,4.859088291296716,3.110427226335136,4.22155874597065,3.875936201503086,1.384516838082762,2.365988387652789,3.29702479240181,4.272420382095154,1.376875356831113,1.481815294364019
3,0.216,1,3.766878981307122,3.4245603061610455,1.1741799796986925,2.2373870372638036,1.0082531465361413,2.0755325492957044,1.8150804623522367,-1.0113375102245568,3.9706635060227633,0.21720466403067595,2.9431249915254942,4.101901957916464,4.714040386791681,5.270930272957865,4.578830311479909,6.2293378579455165,2.550449922609354,2.8295730187409593,3.3042769235617575,3.687111132434276,2.3264803668722145,0.7909229437753593,3.720107803902218,3.0786782290802757
4,0.199,1,5.371005218734094,3.194283159112416,3.5930615574963047,2.65111003316104,3.849162193668568,0.41393960597422197,3.932737087348032,3.308638853376198,0.8655916558677852,3.390933899256704,3.843995469130084,2.5746101978779565,4.591394668002487,4.050284719144096,4.768388194061275,4.168832024016081,4.61165878123934,4.727498179797401,2.153797370955358,2.2596952716229937,0.3250185342841241,3.603212936077933,2.5103134739709065,2.4031293938735008
0,0.218,2,-0.870946151232808,3.2219323436362846,3.9715393960260528,4.1656373659199595,3.0430391693674785,1.7894042697241654,0.8318313895490614,1.1770115884358743,2.171528384294876,3.7296504858682233,4.47515825058833,5.340625592798396,6.183740479663454,6.00202847738199,7.08541256746416,8.14397863904539,6.537560869299253,3.960265470471371,4.151416207406434,2.6364122732314152,4.615348422299263,4.2553876455653565,3.5291845342004344,2.1214199360200623
1,0.216,2,2.059195494176726,2.2171462876720147,-1.0979854073806075,-0.5107825533036208,-0.6220355417690415,-1.9707867180242051,1.7632900655754078,0.7081752052528625,2.402958929879464,3.4164020225942946,4.987055618955753,4.903887008823491,5.986336171301541,5.611739287915669,6.612357044605617,6.260995932084912,5.147192039372028,4.610371480045873,4.234431455288252,3.422406531779053,3.176699718657371,3.6864700967581894,2.824343555252364,3.6020341577236827
2,0.172,2,5.066383422414818,2.824555252401513,4.094023807525543,0.5988386163379233,0.14056260841268164,4.159109177027147,2.8041039424639767,0.34654984068814243,2.5201697803777408,4.078450234686736,4.50397758679154,4.088194937812238,6.25298639760551,4.79517049614011,7.522062347294539,4.918446479828173,4.144544395858201,4.491964041165547,3.63031192373337,3.4486587778066338,3.8329572481306933,3.0936041161673193,0.3720823893821894,2.549800483024045
3,0.179,2,3.1163218184514636,1.9856944462921424,-0.24811831064345302,1.77644869197493,3.385750951012471,1.4361906474207904,2.8223527455059285,2.6785647950277176,-1.558898827981535,3.850506633908508,3.963114621574242,5.601705635434912,6.103385152326798,7.348521778436895,5.398495007983046,4.714771016488656,5.808048520939942,3.6612590515289427,4.421960349539348,3.5238446111305386,4.751277150075726,-0.5292683460744128,2.641740242743666,0.8925697518010787
4,0.215,2,2.4941431377868413,0.9777162908223558,2.1311416162049746,2.275648778339759,2.4452766480766943,2.3337099828941685,0.27488752454012233,3.2320856393083375,4.386403569685253,1.8325979496277292,3.1793395612668194,4.586276156140728,4.921861168880887,6.832216278871133,5.589827394698406,5.816294696039,6.267467525390476,6.318765774046341,3.3523958973883294,3.8169534427581944,-0.8505849296500299,1.6943863998916346,2.8755844507988484,2.5686423643683893
0,0.202,3,4.261991365105174,4.481070210328002,0.6012900195039026,3.2980790859421285,4.9781386207378535,3.223913918137948,4.598435733890025,3.2022250845117766,5.957469655333798,6.930870869976788,7.759092726156252,9.52403120831601,8.514965502273203,9.474569041751906,7.766730053803796,12.654584674795124,6.952079872842088,6.455159962033667,7.391492807172778,6.891415487118165,6.223859479102655,5.441856801436482,4.003301653569605,5.212784184371632
1,0.182,3,2.363403032667117,3.091777458691485,3.24044394031148,2.488104739283446,3.3413063077260694,3.5662101356890856,1.5021410020436825,3.5787864864324406,2.5960556376652915,7.5314477285819175,8.54241274410548,6.550834425812754,9.163387864507168,8.1493207985765,6.978759514102035,10.535109717965987,11.896085696703844,10.060393038502475,6.81716178854624,6.569748934502868,5.786132117124861,6.681866745347073,3.463628921905318,3.4072047526099025
2,0.195,3,4.551767525088231,4.56407133870237,3.363023460070419,3.2070440352100453,3.3051689413852796,3.997867140850893,1.8017667892939861,2.672063123949669,6.866134961850918,6.135166874524531,7.30777534382414,7.920241824373462,11.575180494046357,6.690343454596503,11.24438236370313,7.253165640994383,8.975359039229959,8.231007421526904,6.655758694312871,4.875136084805298,6.736176915382287,4.312180031884884,4.380445569520161,4.0484383160857575
3,0.206,3,3.9817560632063933,2.994987997337974,4.584903684211385,1.5121026691342236,1.9347298345464157,1.9039782073683524,1.9993787586800733,4.959165410288526,4.52734293915182,6.755219138388391,6.61876292531829,9.862324478606302,8.375726687534032,11.197004515687489,9.059410777269836,7.428206110206537,6.190423264620501,7.043363263573021,7.189791462716188,6.796085616178718,5.730629486654525,5.038479143630948,5.321097712751443,3.887802392502514
4,0.215,3,4.677695826878303,2.564885920882738,4.065259232805259,4.750066980785653,2.822103512212167,2.5465736062189617,4.209954115056322,3.7211119375268042,5.639717590123451,5.254395674352047,7.819542819899054,8.479984111014023,8.94941345651874,11.582565599546054,12.505767557752128,11.72374319857146,11.840358089684257,9.69931851568704,8.240033439193093,6.828001524131644,4.974424161431434,4.831768172200347,5.849731932465943,4.723782947213997
0,0.2,4,6.978824930812646,6.468751209622439,6.9469614337765115,6.442089437123663,5.686985358212371,6.1584896616192975,6.774880289747655,8.784891236534516,9.527200537033146,10.584827331386172,12.556479026549228,14.322541150715871,15.83888787872992,14.783799517087242,19.350083651940608,14.515856058752528,12.732204729605105,12.302422899181341,14.315063016825402,12.032088274532702,9.59702236961519,9.49170418830026,8.005274800252884,7.865749535057147
1,0.211,4,7.516637546434168,6.979241382536472,5.829013599163904,5.814470240010278,6.5404650628847865,5.24562281495641,6.846507937722965,8.729707758561526,10.273545481316614,9.534599799096457,12.909990812639254,15.563341113141654,12.628507009358671,11.073125109144627,12.322220240990653,10.844560021840664,15.35480055982385,15.144912046038979,13.307358123092115,10.735867140811383,9.904392027410804,8.529598625557977,8.342372373127384,8.083703272085469
2,0.168,4,7.35681514630141,7.662120869098832,5.711986573469925,6.120511581169275,5.8594061641774315,5.401821027378149,6.96417371314214,7.592729175529551,10.567064198246324,12.527590539136902,12.563584249283965,11.266312485183471,14.95412440299534,17.775587429060355,12.555180609475446,11.566261846435252,12.377507146044367,12.578242270609017,11.13304050866934,9.42122318056678,9.40809648793686,8.409774692720944,8.97343508960992,8.51097663706885
3,0.208,4,7.163227837932445,6.179447296836652,6.6809504029564994,5.495914783807365,5.83374875474604,5.452009408723046,5.677853929604367,7.480427041432721,9.329461085752223,10.247858703196925,10.20001526704047,12.160146227119418,12.199375056936853,15.285383515003083,13.898294716000747,16.166835261161594,17.953201510720035,12.764790615447685,10.887297986969775,11.62720841083971,11.865437819368617,10.224366745552686,8.123316272359144,7.354648591356473
4,0.213,4,7.302421141659363,6.734724766142146,7.044631215433895,5.59307427986353,5.477385642209609,5.719572674210091,5.95571724327815,8.258541334480435,10.030015434251041,12.7599377962209,14.180838079918665,12.165287546083238,12.328806837077728,11.485073498451257,13.422327155137964,17.984317523999927,11.082588805495966,12.746618892194286,11.605273243484838,10.104827258550943,8.805967854705523,9.119342385542263,8.676358566755193,7.041590945878992
0,0.181,5,11.514888577855821,10.129951161400713,10.09926530541014,11.109863275417572,10.149248039629647,10.118830825873294,11.026994336440454,11.772554086494655,15.035115458890045,14.925944170945673,17.734226711470793,15.411395704360043,16.729754418783187,15.878076284246498,20.696874813489714,21.012038583596787,15.003806681505484,17.20121604232053,14.883111056198604,16.216111336035212,14.798561337401006,11.978321081442294,12.788241132050137,11.983339475205195
1,0.194,5,10.215945467138974,10.851548077334453,9.041758889568621,10.178895766671914,9.601650978022402,8.832403856505868,11.32576106202592,13.17581495683708,13.349644847534002,15.188323936883785,18.741589507020844,14.69030306129637,18.17077099146369,15.052474765844554,16.360581470956028,15.473564080792043,17.979504396006586,15.05150484301622,16.833277964636455,13.573698898814738,14.06684972107803,13.212967841631999,12.25746823753775,11.243210336717116
2,0.22,5,10.83368651874302,10.90023119433426,9.81988562477887,9.484137956267759,9.558689838658399,8.929766783196335,11.771258094570522,12.353030956491084,13.112550807693019,16.415382749956976,14.435272822898046,18.83709559282837,18.597705398322,16.495393864692097,15.490701822804798,21.03615240312942,17.74806166392363,18.600503125393008,17.980109607833796,15.956929879311392,14.101696263155269,12.825889238201796,11.98830386917746,11.583327389943697
3,0.183,5,10.921239221887506,10.21417472042653,10.438098838473742,8.893418146844656,8.93783910328992,10.462049296075984,11.374111161598309,12.19817421959553,13.967396244498955,13.34462147920117,14.68261542994188,14.752935691601849,14.35961688111458,20.81431086669339,17.822901692825983,18.91700261095628,18.707598995281568,15.071365567464213,16.212238865508912,14.721165620442044,12.642385162727056,14.5507151954242,12.81759473196978,11.621201015199413
4,0.222,5,11.187443533017095,10.869871135012913,10.570343671568923,9.853436537837133,8.79911118499347,11.12642443289504,10.839111655989033,13.463952006953466,13.989521079201149,15.5347875002322,14.870216955516788,19.419146382217622,17.666132041166357,19.439171345903883,18.3761547357325,14.182902035641865,17.618934412116296,17.33799523345288,14.319440127062634,14.210655420728411,14.263592738413102,12.368737144527627,11.654942896025165,11.967728990637267
0,0.214,6,15.007749748212854,13.961240582829461,14.125497846567804,13.973802569359112,13.462330966703526,13.818806264058013,16.033570163975448,17.00497190357046,19.100264809071184,17.419470279173506,18.599598834662302,22.556804928107706,19.475699737181298,19.32599281072282,20.932261438684417,21.386133994649363,18.004454818150492,22.050479482635286,19.306778895865982,18.244931008245885,17.95437038354996,17.038331461614696,16.144227039779196,14.960699077559248
1,0.205,6,14.688919857040485,14.277987002422394,13.836489741306808,12.946036804699961,13.403288130665969,13.950034950097074,15.4924153020728,15.674304719371447,17.306520549677256,19.489816607968848,23.573176711539656,18.956188526456135,18.459205309038065,22.623384224062168,21.180880001583628,20.976737633857738,19.78080205744517,19.221552192376752,19.67617362121797,20.041390861699238,17.59845247616665,17.641577416120825,16.15737570604223,15.555300559478392
2,0.179,6,14.812035107763743,13.478868394018,14.510210160489844,12.636705092095651,13.509614046481142,13.95342746795879,15.298063570060846,16.30959256660377,16.83027891922161,18.45556147069573,17.107906912520285,16.835044313262284,18.76037078715546,20.83757356199538,21.891736255606812,23.54448916863611,23.984303197184957,21.295122855663262,20.680803552385875,17.502573309459788,17.37021425881759,16.35372007281257,15.610438999374274,15.097831635998848
3,0.185,6,14.141877297195856,14.293472074394279,12.845605129717534,13.05176042236604,13.198645091526734,14.057376004218881,15.256710086620554,16.50014463788897,17.722032479115025,18.538354570651443,19.562870944151154,22.290369201602623,23.3717142070794,20.681569514771688,22.929669962040307,21.64528241071331,24.853074246701347,22.78267736438534,19.837190218646327,20.111713794193747,17.99981746248123,16.74868451203243,16.146137921997617,16.360264242790855
