cluster,probability,month,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.191,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.43891832022524,162.70841451923567,219.172942171885,160.35443433263222,685.7152237758205,198.02718413245378,169.24983909147088,69.75602505121125,0.025224610855728538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.158,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.82118368223577,189.23426479939786,205.96182718008833,142.82696502371613,167.27353006840661,585.4290773894435,170.12552548391685,68.3395529927511,0.024606520149946146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.158,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.24561756360121,180.2832193668017,207.35302413881874,696.5576267515703,231.00622508580216,184.25722164007698,175.39101602182936,65.67239776626421,0.013490169101818598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16567192928164,198.5623458598847,107.01536863029688,130.3377281810408,126.66932015005594,95.91420078774466,161.29180692633992,63.007830714893,0.009675813024621602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.98924606586841,159.42451596723402,597.6992646927326,150.5296886776638,168.31326468609348,159.94942723880746,162.2364947964294,77.49777117637467,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.321,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.271533204647433,171.43778713946742,303.9669256874754,136.4621625434611,178.64634956535252,151.4885687420589,342.344611846688,255.23442244144175,174.44819527883223,54.421613625934796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.092,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.12971998828812,189.57779821442602,262.37246948752534,409.88376399059035,798.4492311414349,793.9921738646622,266.4724297672344,308.62826721246984,180.90784612241916,48.295744947487535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.208,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11119353841441,168.2324638937389,287.8251775668611,343.4462865536176,814.2939648048277,150.84301481892146,344.9032688237891,261.07046638833856,166.48423103398926,47.231136637522255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.176,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.55731726308465,174.60636802783517,303.0268548144794,705.0586089568801,194.54874093799594,153.55256093420792,320.9592032886091,288.81067288336556,185.66436920825197,45.425758570491745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.203,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.662878571422056,187.44136863058097,307.39690157234423,322.6221314314804,158.3557114668138,811.3408500786009,325.68553787299095,261.6378686313533,175.89838791302157,51.46832204998859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
